entity_id:ID(Entity-ID),:LABEL,canonical_entity_id,canonical_key,display_name,normalized_name,name,primary_type,type,type_labels_json,type_labels_pipe,description,attributes_json,source_chunk_ids_json,source_chunk_ids_pipe,entity_occurrence_ids_json,entity_occurrence_ids_pipe
ent_9bbc1943005c85d0,Entity,ent_9bbc1943005c85d0,ent_9bbc1943005c85d0,气缸套内壁,气缸套内壁,气缸套内壁,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[331],331,"[""eocc_a68c1cee269aa4e8""]",eocc_a68c1cee269aa4e8
ent_9c67724aae0785bc,Entity,ent_9c67724aae0785bc,ent_9c67724aae0785bc,研磨配研检验,研磨配研检验,研磨配研检验,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[344],344,"[""eocc_664ddab51f0d3fef""]",eocc_664ddab51f0d3fef
ent_9c6d1b90dad9d3b3,Entity,ent_9c6d1b90dad9d3b3,ent_9c6d1b90dad9d3b3,盘车试验,盘车试验,盘车试验,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[346],346,"[""eocc_017b7a2486655064""]",eocc_017b7a2486655064
ent_9cdb5ee6e5368289,Entity,ent_9cdb5ee6e5368289,ent_9cdb5ee6e5368289,检查外观,检查外观,检查外观,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[330],330,"[""eocc_6dc50ff29168c014""]",eocc_6dc50ff29168c014
ent_9d0045198a108984,Entity,ent_9d0045198a108984,ent_9d0045198a108984,增压扫气,增压扫气,增压扫气,设备对象,设备对象,"[""设备对象""]",设备对象,,{},"[350, 355]",350|355,"[""eocc_8566a7be1cd5b2ea"", ""eocc_fb1e276a404d7233""]",eocc_8566a7be1cd5b2ea|eocc_fb1e276a404d7233
ent_9d21835e1b1634db,Entity,ent_9d21835e1b1634db,ent_9d21835e1b1634db,漏气,漏气,漏气,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},"[330, 347]",330|347,"[""eocc_0ea5cb4501636d3d"", ""eocc_6ff6b7710aecd852""]",eocc_0ea5cb4501636d3d|eocc_6ff6b7710aecd852
ent_9d5a64a6fef4e9aa,Entity,ent_9d5a64a6fef4e9aa,ent_9d5a64a6fef4e9aa,滑油系统管路,滑油系统管路,滑油系统管路,设备对象,设备对象,"[""设备对象""]",设备对象,,{},"[330, 341]",330|341,"[""eocc_0884836a867fde07"", ""eocc_f15ddaa6c5132cda""]",eocc_0884836a867fde07|eocc_f15ddaa6c5132cda
ent_9d6ccfc12b14b3eb,Entity,ent_9d6ccfc12b14b3eb,ent_9d6ccfc12b14b3eb,转速,转速,转速,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},"[347, 351]",347|351,"[""eocc_29e800e8f76decfb"", ""eocc_aacef535ae888a88""]",eocc_29e800e8f76decfb|eocc_aacef535ae888a88
ent_9d7af5c15d605e11,Entity,ent_9d7af5c15d605e11,ent_9d7af5c15d605e11,机座油底壳裂损与变形,机座油底壳裂损与变形,机座油底壳裂损与变形,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[354],354,"[""eocc_57ca9519272ce884""]",eocc_57ca9519272ce884
ent_9e7b53deb755e5ed,Entity,ent_9e7b53deb755e5ed,ent_9e7b53deb755e5ed,变形,变形,变形,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},"[330, 334, 353, 355]",330|334|353|355,"[""eocc_172f1c8ac43525c5"", ""eocc_33ffc3a2bc34ed14"", ""eocc_52a089847fb7a603"", ""eocc_c5fb07a0f12da004""]",eocc_172f1c8ac43525c5|eocc_33ffc3a2bc34ed14|eocc_52a089847fb7a603|eocc_c5fb07a0f12da004
ent_9e82ff3f2db2a1f3,Entity,ent_9e82ff3f2db2a1f3,ent_9e82ff3f2db2a1f3,气阀密封面,气阀密封面,气阀密封面,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[331],331,"[""eocc_ec30639337faadda""]",eocc_ec30639337faadda
ent_9e84995cd09e06b5,Entity,ent_9e84995cd09e06b5,ent_9e84995cd09e06b5,飞车现象,飞车现象,飞车现象,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[347],347,"[""eocc_c9b0c69ced2a1f73""]",eocc_c9b0c69ced2a1f73
ent_9f05646177e7187a,Entity,ent_9f05646177e7187a,ent_9f05646177e7187a,专用拆装工具,专用拆装工具,专用拆装工具,设备对象,设备对象,"[""设备对象""]",设备对象,,{},"[330, 338]",330|338,"[""eocc_0acb2979ecad5bf2"", ""eocc_35523f8a3417b3c9""]",eocc_0acb2979ecad5bf2|eocc_35523f8a3417b3c9
ent_9f420f73dd666e85,Entity,ent_9f420f73dd666e85,ent_9f420f73dd666e85,送实验室分析,送实验室分析,送实验室分析,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[330],330,"[""eocc_569fe220ffbd216c""]",eocc_569fe220ffbd216c
ent_9f662fb4f7f77cde,Entity,ent_9f662fb4f7f77cde,ent_9f662fb4f7f77cde,空气,空气,空气,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[356],356,"[""eocc_515d96abdf77af2e""]",eocc_515d96abdf77af2e
ent_9fad7a1f5cabc868,Entity,ent_9fad7a1f5cabc868,ent_9fad7a1f5cabc868,关不死,关不死,关不死,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[352],352,"[""eocc_2ba0d3bb69644c8d""]",eocc_2ba0d3bb69644c8d
ent_9fb0e309e55e98cf,Entity,ent_9fb0e309e55e98cf,ent_9fb0e309e55e98cf,自检,自检,自检,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[342],342,"[""eocc_9fbdfe23e916dafe""]",eocc_9fbdfe23e916dafe
ent_9fe0c29f2255e1b0,Entity,ent_9fe0c29f2255e1b0,ent_9fe0c29f2255e1b0,形位公差检测,形位公差检测,形位公差检测,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[340],340,"[""eocc_4e9923c1ba7f789b""]",eocc_4e9923c1ba7f789b
ent_9fed97180dc43540,Entity,ent_9fed97180dc43540,ent_9fed97180dc43540,行业标准,行业标准,行业标准,文件,文件,"[""文件""]",文件,,{},[342],342,"[""eocc_4609d11dd4ff20e0""]",eocc_4609d11dd4ff20e0
ent_9feda1aa21e00164,Entity,ent_9feda1aa21e00164,ent_9feda1aa21e00164,气缸盖底面平面度检测,气缸盖底面平面度检测,气缸盖底面平面度检测,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[333],333,"[""eocc_5b18276bc5f04119""]",eocc_5b18276bc5f04119
ent_a0101c4b8ab77d06,Entity,ent_a0101c4b8ab77d06,ent_a0101c4b8ab77d06,运行参数,运行参数,运行参数,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},"[346, 347]",346|347,"[""eocc_140e7a753553dea4"", ""eocc_88dfac004cb68652""]",eocc_140e7a753553dea4|eocc_88dfac004cb68652
ent_a032d6deda23f1c6,Entity,ent_a032d6deda23f1c6,ent_a032d6deda23f1c6,表面油污,表面油污,表面油污,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[332],332,"[""eocc_9d9cfb8a07be169f""]",eocc_9d9cfb8a07be169f
ent_a072d3526fb5c173,Entity,ent_a072d3526fb5c173,ent_a072d3526fb5c173,辅助风机,辅助风机,辅助风机,设备对象,设备对象,"[""设备对象""]",设备对象,,{},"[352, 359]",352|359,"[""eocc_7d413a570527e7af"", ""eocc_ceed71b4f86b7ade""]",eocc_7d413a570527e7af|eocc_ceed71b4f86b7ade
ent_a08586b3abcd746c,Entity,ent_a08586b3abcd746c,ent_a08586b3abcd746c,系统停机与预处理,系统停机与预处理,系统停机与预处理,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[330],330,"[""eocc_4d5fb7210c5b709c""]",eocc_4d5fb7210c5b709c
ent_a0d95eec6d2c6e73,Entity,ent_a0d95eec6d2c6e73,ent_a0d95eec6d2c6e73,压力波动,压力波动,压力波动,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[347],347,"[""eocc_7c68c2b2e16405b7""]",eocc_7c68c2b2e16405b7
ent_a17aa421ba25808d,Entity,ent_a17aa421ba25808d,ent_a17aa421ba25808d,资格证书,资格证书,资格证书,文件,文件,"[""文件""]",文件,,{},[338],338,"[""eocc_0cd613837ecf9319""]",eocc_0cd613837ecf9319
ent_a1c3f4cd1f56c2e9,Entity,ent_a1c3f4cd1f56c2e9,ent_a1c3f4cd1f56c2e9,排气阀工作异常,排气阀工作异常,排气阀工作异常,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[352],352,"[""eocc_95f218f4f6524469""]",eocc_95f218f4f6524469
ent_a20103813502c248,Entity,ent_a20103813502c248,ent_a20103813502c248,船方轮机管理人员,船方轮机管理人员,船方轮机管理人员,责任主体,责任主体,"[""责任主体""]",责任主体,,{},[329],329,"[""eocc_ea0658c18ef84a23""]",eocc_ea0658c18ef84a23
ent_a23e92df5c4ca457,Entity,ent_a23e92df5c4ca457,ent_a23e92df5c4ca457,作业班组,作业班组,作业班组,责任主体,责任主体,"[""责任主体""]",责任主体,,{},[339],339,"[""eocc_589e6dd67aa0439e""]",eocc_589e6dd67aa0439e
ent_a2a8d254c62b48cc,Entity,ent_a2a8d254c62b48cc,ent_a2a8d254c62b48cc,燃油品质不合格,燃油品质不合格,燃油品质不合格,原因/影响因素,原因/影响因素,"[""原因/影响因素""]",原因/影响因素,,{},[334],334,"[""eocc_1e77e68f2d3d79d6""]",eocc_1e77e68f2d3d79d6
ent_a2cd9733fbe4e90a,Entity,ent_a2cd9733fbe4e90a,ent_a2cd9733fbe4e90a,车用柴油机,车用柴油机,车用柴油机,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[356],356,"[""eocc_72f09ebd6cf51ad1""]",eocc_72f09ebd6cf51ad1
ent_a326420afa65a5c5,Entity,ent_a326420afa65a5c5,ent_a326420afa65a5c5,重大维修项目,重大维修项目,重大维修项目,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[343],343,"[""eocc_8ac27994553116e3""]",eocc_8ac27994553116e3
ent_a3bcd562f5381603,Entity,ent_a3bcd562f5381603,ent_a3bcd562f5381603,连杆杆身,连杆杆身,连杆杆身,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[331],331,"[""eocc_82197b9780af1deb""]",eocc_82197b9780af1deb
ent_a3f7726ee6b87bda,Entity,ent_a3f7726ee6b87bda,ent_a3f7726ee6b87bda,漏装,漏装,漏装,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[341],341,"[""eocc_16f607871e231425""]",eocc_16f607871e231425
ent_a42dbf8c87a4091f,Entity,ent_a42dbf8c87a4091f,ent_a42dbf8c87a4091f,爆发压力,爆发压力,爆发压力,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},"[331, 348]",331|348,"[""eocc_4b8ab89a37dfcdd4"", ""eocc_a70a91d8b108211a""]",eocc_4b8ab89a37dfcdd4|eocc_a70a91d8b108211a
ent_a48ec5515d9bd3fc,Entity,ent_a48ec5515d9bd3fc,ent_a48ec5515d9bd3fc,完工最终检验,完工最终检验,完工最终检验,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},"[342, 345]",342|345,"[""eocc_a440209ebc7c5b65"", ""eocc_f38f67e9b49e8b55""]",eocc_a440209ebc7c5b65|eocc_f38f67e9b49e8b55
ent_a4a695888f81d744,Entity,ent_a4a695888f81d744,ent_a4a695888f81d744,备件,备件,备件,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[338],338,"[""eocc_fe6bda86db963a9c""]",eocc_fe6bda86db963a9c
ent_a4cadb710a3028cf,Entity,ent_a4cadb710a3028cf,ent_a4cadb710a3028cf,贴合率,贴合率,贴合率,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[340],340,"[""eocc_540b7dcf7fd6166e""]",eocc_540b7dcf7fd6166e
ent_a4f7f4a6683322f3,Entity,ent_a4f7f4a6683322f3,ent_a4f7f4a6683322f3,海淡水冷却系统,海淡水冷却系统,海淡水冷却系统,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[351],351,"[""eocc_cdcd7d3dc0e4e3fc""]",eocc_cdcd7d3dc0e4e3fc
ent_a53f229cac47cf64,Entity,ent_a53f229cac47cf64,ent_a53f229cac47cf64,船级社认可焊工,船级社认可焊工,船级社认可焊工,责任主体,责任主体,"[""责任主体""]",责任主体,,{},[340],340,"[""eocc_7ced8bbe1ce04f48""]",eocc_7ced8bbe1ce04f48
ent_a565ccd319000f5b,Entity,ent_a565ccd319000f5b,ent_a565ccd319000f5b,燃烧工况控制,燃烧工况控制,燃烧工况控制,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[351],351,"[""eocc_8c0e181039ef3ca0""]",eocc_8c0e181039ef3ca0
ent_a637280e98a945b7,Entity,ent_a637280e98a945b7,ent_a637280e98a945b7,喷油器,喷油器,喷油器,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[346],346,"[""eocc_f6731de1913a2aa2""]",eocc_f6731de1913a2aa2
ent_a645f92794e70aff,Entity,ent_a645f92794e70aff,ent_a645f92794e70aff,额定转速,额定转速,额定转速,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[348],348,"[""eocc_d4d31d150ab6a80c""]",eocc_d4d31d150ab6a80c
ent_a7cca11b7b7902c3,Entity,ent_a7cca11b7b7902c3,ent_a7cca11b7b7902c3,润滑系统检测,润滑系统检测,润滑系统检测,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[331],331,"[""eocc_fb053c3412bd7491""]",eocc_fb053c3412bd7491
ent_a8022554902e415c,Entity,ent_a8022554902e415c,ent_a8022554902e415c,曲轴外露轴颈,曲轴外露轴颈,曲轴外露轴颈,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[331],331,"[""eocc_b6272de532367870""]",eocc_b6272de532367870
ent_a827582fac7e1f0e,Entity,ent_a827582fac7e1f0e,ent_a827582fac7e1f0e,缸头安全阀,缸头安全阀,缸头安全阀,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[352],352,"[""eocc_45cc406917a79ada""]",eocc_45cc406917a79ada
ent_a84d59f50d83c92f,Entity,ent_a84d59f50d83c92f,ent_a84d59f50d83c92f,工期延误分析,工期延误分析,工期延误分析,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[342],342,"[""eocc_cc623a9e919e0ace""]",eocc_cc623a9e919e0ace
ent_a87610b5846c7bdb,Entity,ent_a87610b5846c7bdb,ent_a87610b5846c7bdb,风险辨识,风险辨识,风险辨识,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[336],336,"[""eocc_7aead50ade1086da""]",eocc_7aead50ade1086da
ent_a8ca98afc724c9a1,Entity,ent_a8ca98afc724c9a1,ent_a8ca98afc724c9a1,工序间检验,工序间检验,工序间检验,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},"[336, 342, 343]",336|342|343,"[""eocc_63dcf7a1ea77cc6c"", ""eocc_c57a34f742047bad"", ""eocc_d822867ac4f84fdc""]",eocc_63dcf7a1ea77cc6c|eocc_c57a34f742047bad|eocc_d822867ac4f84fdc
ent_a8d64dbae07e1938,Entity,ent_a8d64dbae07e1938,ent_a8d64dbae07e1938,超温现象,超温现象,超温现象,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[347],347,"[""eocc_8ba36e88d2395ff6""]",eocc_8ba36e88d2395ff6
ent_a91b4bba565333a4,Entity,ent_a91b4bba565333a4,ent_a91b4bba565333a4,维修质量造成的故障,维修质量造成的故障,维修质量造成的故障,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[349],349,"[""eocc_4a671dacf98cb66f""]",eocc_4a671dacf98cb66f
ent_a93fa03fa5259045,Entity,ent_a93fa03fa5259045,ent_a93fa03fa5259045,疲劳,疲劳,疲劳,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[334],334,"[""eocc_0e941f3dd3f95695""]",eocc_0e941f3dd3f95695
ent_a96d67dae9df585d,Entity,ent_a96d67dae9df585d,ent_a96d67dae9df585d,气蚀,气蚀,气蚀,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[334],334,"[""eocc_64b328aae9940388""]",eocc_64b328aae9940388
ent_a9b6cd3d28e0cde6,Entity,ent_a9b6cd3d28e0cde6,ent_a9b6cd3d28e0cde6,排气系统,排气系统,排气系统,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[359],359,"[""eocc_5c0559e5ff2d834f""]",eocc_5c0559e5ff2d834f
ent_aabe79866dbdbe72,Entity,ent_aabe79866dbdbe72,ent_aabe79866dbdbe72,连杆杆身扭曲度检测,连杆杆身扭曲度检测,连杆杆身扭曲度检测,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[333],333,"[""eocc_838717c309aa2728""]",eocc_838717c309aa2728
ent_aac7aa38081c0120,Entity,ent_aac7aa38081c0120,ent_aac7aa38081c0120,扫气效率,扫气效率,扫气效率,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[352],352,"[""eocc_49d406ca5010d62a""]",eocc_49d406ca5010d62a
ent_aac858a768594b07,Entity,ent_aac858a768594b07,ent_aac858a768594b07,拆解工序检验,拆解工序检验,拆解工序检验,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[344],344,"[""eocc_93c0b2812bab0a85""]",eocc_93c0b2812bab0a85
ent_aadb4b723b991ea4,Entity,ent_aadb4b723b991ea4,ent_aadb4b723b991ea4,无损检测报告,无损检测报告,无损检测报告,文件,文件,"[""文件""]",文件,,{},"[337, 340, 344, 346, 348]",337|340|344|346|348,"[""eocc_5bc0501e95e1f693"", ""eocc_a2827c4b5c51f060"", ""eocc_ad2803dcc0f740ab"", ""eocc_c2bedad6b8009bdf"", ""eocc_e1f863ea9c54d8bc""]",eocc_5bc0501e95e1f693|eocc_a2827c4b5c51f060|eocc_ad2803dcc0f740ab|eocc_c2bedad6b8009bdf|eocc_e1f863ea9c54d8bc
ent_ab22075e26641b70,Entity,ent_ab22075e26641b70,ent_ab22075e26641b70,硬质工具,硬质工具,硬质工具,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[332],332,"[""eocc_c070e46322655904""]",eocc_c070e46322655904
ent_abe4cf6f1ac8fbe3,Entity,ent_abe4cf6f1ac8fbe3,ent_abe4cf6f1ac8fbe3,检查固定部件,检查固定部件,检查固定部件,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[330],330,"[""eocc_e62ed94a7000ee24""]",eocc_e62ed94a7000ee24
ent_ac958f2236915538,Entity,ent_ac958f2236915538,ent_ac958f2236915538,扫气箱高温火警报警,扫气箱高温火警报警,扫气箱高温火警报警,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[352],352,"[""eocc_b19b48f5c91fae88""]",eocc_b19b48f5c91fae88
ent_acead61428fe0954,Entity,ent_acead61428fe0954,ent_acead61428fe0954,维修实施,维修实施,维修实施,维修活动,维修活动,"[""维修活动""]",维修活动,,{},"[329, 338]",329|338,"[""eocc_4aa5541aa8b78716"", ""eocc_c7563215f27b038d""]",eocc_4aa5541aa8b78716|eocc_c7563215f27b038d
ent_acf1db21ef37f167,Entity,ent_acf1db21ef37f167,ent_acf1db21ef37f167,装配标记,装配标记,装配标记,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[339],339,"[""eocc_9cb582c7d7a11fa1""]",eocc_9cb582c7d7a11fa1
ent_ad2a749b030990aa,Entity,ent_ad2a749b030990aa,ent_ad2a749b030990aa,动火,动火,动火,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[336],336,"[""eocc_f08c2442123d865b""]",eocc_f08c2442123d865b
ent_ad69b892506628ff,Entity,ent_ad69b892506628ff,ent_ad69b892506628ff,整机,整机,整机,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[341],341,"[""eocc_65cc2a178e586c10""]",eocc_65cc2a178e586c10
ent_ae50a894de96b59d,Entity,ent_ae50a894de96b59d,ent_ae50a894de96b59d,制定维修方案,制定维修方案,制定维修方案,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[334],334,"[""eocc_637df8590e984dcb""]",eocc_637df8590e984dcb
ent_ae8292be5212c117,Entity,ent_ae8292be5212c117,ent_ae8292be5212c117,部件,部件,部件,设备对象,设备对象,"[""设备对象""]",设备对象,,{},"[340, 345]",340|345,"[""eocc_138773027334d31a"", ""eocc_a9dcdc5f63ed0ef1""]",eocc_138773027334d31a|eocc_a9dcdc5f63ed0ef1
ent_ae9dcd6b34f973f4,Entity,ent_ae9dcd6b34f973f4,ent_ae9dcd6b34f973f4,主机振动过大,主机振动过大,主机振动过大,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[352],352,"[""eocc_2c1cac92112ccbff""]",eocc_2c1cac92112ccbff
ent_ae9deaaa3599b52c,Entity,ent_ae9deaaa3599b52c,ent_ae9deaaa3599b52c,维修工程师,维修工程师,维修工程师,责任主体,责任主体,"[""责任主体""]",责任主体,,{},[329],329,"[""eocc_2775df44f4861702""]",eocc_2775df44f4861702
ent_aebe097bcf9acc95,Entity,ent_aebe097bcf9acc95,ent_aebe097bcf9acc95,曲轴轴颈磨削,曲轴轴颈磨削,曲轴轴颈磨削,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[340],340,"[""eocc_98b0a212e364c644""]",eocc_98b0a212e364c644
ent_aef9026d36badf91,Entity,ent_aef9026d36badf91,ent_aef9026d36badf91,缸内扫气箱污黑,缸内扫气箱污黑,缸内扫气箱污黑,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[352],352,"[""eocc_c82130c9986beb88""]",eocc_c82130c9986beb88
ent_aefb02d6ee2403f1,Entity,ent_aefb02d6ee2403f1,ent_aefb02d6ee2403f1,压缩空气系统管路,压缩空气系统管路,压缩空气系统管路,设备对象,设备对象,"[""设备对象""]",设备对象,,{},"[330, 341]",330|341,"[""eocc_73100fa2f4394bcc"", ""eocc_7aec246aa6317297""]",eocc_73100fa2f4394bcc|eocc_7aec246aa6317297
ent_af1cd849da23ceb5,Entity,ent_af1cd849da23ceb5,ent_af1cd849da23ceb5,清洁润滑油,清洁润滑油,清洁润滑油,维修工艺/措施,维修工艺/措施,"[""维修工艺/措施""]",维修工艺/措施,,{},[341],341,"[""eocc_580882f8ed3d1fb9""]",eocc_580882f8ed3d1fb9
ent_af644430090e479e,Entity,ent_af644430090e479e,ent_af644430090e479e,配合间隙测量要求,配合间隙测量要求,配合间隙测量要求,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[336],336,"[""eocc_89138e0db3da9253""]",eocc_89138e0db3da9253
ent_af6f3ebcaf5d8d0a,Entity,ent_af6f3ebcaf5d8d0a,ent_af6f3ebcaf5d8d0a,《钢质海船入级规范》,钢质海船入级规范,《钢质海船入级规范》,文件,文件,"[""文件""]",文件,,"{""发布机构"": ""中国船级社 (CCS)""}","[329, 343, 348]",329|343|348,"[""eocc_04b995fe894e5440"", ""eocc_4332729b9e3849ba"", ""eocc_c7aae5fcc6a5019b""]",eocc_04b995fe894e5440|eocc_4332729b9e3849ba|eocc_c7aae5fcc6a5019b
ent_af749f361d9eeb1a,Entity,ent_af749f361d9eeb1a,ent_af749f361d9eeb1a,船级社认可证书,船级社认可证书,船级社认可证书,文件,文件,"[""文件""]",文件,,{},[338],338,"[""eocc_46495aa2abaf6471""]",eocc_46495aa2abaf6471
ent_af9da9466e89cadc,Entity,ent_af9da9466e89cadc,ent_af9da9466e89cadc,特种设备,特种设备,特种设备,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[338],338,"[""eocc_b2f814908336e464""]",eocc_b2f814908336e464
ent_b0084de465417db4,Entity,ent_b0084de465417db4,ent_b0084de465417db4,定压能,定压能,定压能,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[359],359,"[""eocc_399a766ece861d59""]",eocc_399a766ece861d59
ent_b081546584b39d44,Entity,ent_b081546584b39d44,ent_b081546584b39d44,监控水质状态,监控水质状态,监控水质状态,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[353],353,"[""eocc_f59c2ca78f08ed78""]",eocc_f59c2ca78f08ed78
ent_b0db14bba8a0f683,Entity,ent_b0db14bba8a0f683,ent_b0db14bba8a0f683,扫气箱,扫气箱,扫气箱,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[352],352,"[""eocc_d1ae4a171722ffe1""]",eocc_d1ae4a171722ffe1
