relationship_id,neo4j_rel_type,source_entity_id,target_entity_id,source,target,source_role,target_role,relation_key,canonical_type,type,raw_type,raw_types_json,raw_types_pipe,description,normalization_status,matched_schema_json,source_chunk_ids_json,source_chunk_ids_pipe,canonical_type_en,display_type_zh,display_type_en,display_type_bilingual
rel_8de631721d39a334,REL_9899E5D4D0,ent_971e855d01e0bf29,ent_fdbabd08f5cf65cf,铝矿粉,油嘴雾化不良,原因因素,故障损伤,导致,导致,导致,引起,"[""引起""]",引起,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障损伤""}",[461],461,CAUSES,导致,Causes,导致 / Causes
rel_d49e79560ce7c65e,REL_F397DD8B78,ent_974b0c462bf6ec1d,ent_ed55f4b293cd01c8,封缸运转,第 2 缸,处置措施,设备部件,处理对象,处理对象,处理对象,封缸,"[""封缸""]",封缸,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[491],491,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
rel_878b7e9f079b0a19,REL_E225E6AD07,ent_9758de461c0f8ea6,ent_8e882eace132dec1,进口滤器,滤芯,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,其滤芯,"[""其滤芯""]",其滤芯,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[505],505,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_ffa3e6adcac3f4fe,REL_EDD5CAA12A,ent_98242a400c669f90,ent_535952bef6c60ae6,活塞上两道令槽有烧蚀现象,令槽,故障损伤,设备部件,发生部位,发生部位,发生部位,发生在,"[""发生在""]",发生在,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[484],484,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_219b8445de2751a6,REL_5BE0DD1AA4,ent_98ba8d06d210a832,ent_0388098d54e84545,停车换缸套,缸套裂缝,处置措施,故障损伤,采取,采取,采取,停车换缸套,"[""停车换缸套""]",停车换缸套,,unmapped,null,[505],505,ADOPTS,采取,Adopts,采取 / Adopts
rel_032a89d15c70aa17,REL_F397DD8B78,ent_98ba8d06d210a832,ent_34f21a176b210e93,停车换缸套,第 4 缸缸套,处置措施,设备部件,处理对象,处理对象,处理对象,换缸套,"[""换缸套""]",换缸套,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[505],505,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
rel_a17bc0a97055a999,REL_F397DD8B78,ent_98f5b83ab0654018,ent_41e21b929261815b,拆检增压器,主机增压器,处置措施,设备部件,处理对象,处理对象,处理对象,处理对象,"[""处理对象""]",处理对象,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[496],496,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
rel_05a4a3a3489ccc4e,REL_F397DD8B78,ent_990fa44e1dbeebae,ent_6cbddc72ee59ba07,由丹麦新做加厚瓦送船装复,加厚瓦,处置措施,设备部件,处理对象,处理对象,处理对象,装复,"[""装复""]",装复,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[503],503,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
rel_ff50227083bef912,REL_FEA281029C,ent_9977be4940fe8710,ent_c36804f0e8a37b9b,在恶劣海况中，应适时降低主机负荷,主机,防范要求,设备部件,适用于,适用于,适用于,适用于,"[""适用于""]",适用于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""适用于"", ""relation_key"": ""适用于"", ""source_entity_type"": ""防范要求"", ""target_entity_type"": ""设备部件""}",[514],514,APPLIES_TO,适用于,Applies To,适用于 / Applies To
rel_5ac1996715cfbb09,REL_F397DD8B78,ent_998c058ce3cfeb7b,ent_3a12eba919928b26,更新活塞组和活塞令,活塞令,处置措施,设备部件,处理对象,处理对象,处理对象,活塞令,"[""活塞令""]",活塞令,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[485],485,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
rel_62460742a4cdb794,REL_F397DD8B78,ent_998c058ce3cfeb7b,ent_e700a581af4daa71,更新活塞组和活塞令,活塞组,处置措施,设备部件,处理对象,处理对象,处理对象,活塞组,"[""活塞组""]",活塞组,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[485],485,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
rel_bc5a5c00a2b4a1f5,REL_9899E5D4D0,ent_99ada9241a2efe15,ent_208e2cbb51e23ddd,导套保险销紧固螺丝在船厂安装时未上紧,导套保险销紧固螺丝,原因因素,设备部件,导致,导致,导致,导致...松动,"[""导致...松动""]",导致...松动,,unmapped,null,[465],465,CAUSES,导致,Causes,导致 / Causes
rel_4c5372eb3dd83c18,REL_9899E5D4D0,ent_99ada9241a2efe15,ent_8b7c7993f63a4897,导套保险销紧固螺丝在船厂安装时未上紧,保险插销移位,原因因素,故障损伤,导致,导致,导致,造成,"[""造成""]",造成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障损伤""}",[465],465,CAUSES,导致,Causes,导致 / Causes
rel_56273de2e9061565,REL_8E07590EF7,ent_9a46f80d26d6cce0,ent_26683c27c64f939c,PNH 轮,PNH 轮主机排气阀凸轮移位,船舶,事故案例,发生,发生,发生,发生,"[""发生""]",发生,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生"", ""relation_key"": ""发生"", ""source_entity_type"": ""船舶"", ""target_entity_type"": ""事故案例""}",[491],491,OCCURS,发生,Occurs,发生 / Occurs
rel_a59457378c278a68,REL_8E07590EF7,ent_9a46f80d26d6cce0,ent_35b6637276de592f,PNH 轮,PNH 轮第 3 缸排温异常及排气凸轮移位事故,船舶,事故案例,发生,发生,发生,发生,"[""发生""]",发生,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生"", ""relation_key"": ""发生"", ""source_entity_type"": ""船舶"", ""target_entity_type"": ""事故案例""}",[492],492,OCCURS,发生,Occurs,发生 / Occurs
rel_2ce92b9088145b7d,REL_FEA281029C,ent_9aaee086cd31064b,ent_feafbcc661b1d3a0,高压油泵工作异常应对教训,高压油泵,防范要求,设备部件,适用于,适用于,适用于,针对,"[""针对""]",针对,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""适用于"", ""relation_key"": ""适用于"", ""source_entity_type"": ""防范要求"", ""target_entity_type"": ""设备部件""}",[483],483,APPLIES_TO,适用于,Applies To,适用于 / Applies To
rel_6ffba0db6d95fdb6,REL_F397DD8B78,ent_9ac708d4288e95c8,ent_129a0183c9b3302d,更换备用缸头,备用缸头,处置措施,设备部件,处理对象,处理对象,处理对象,处理对象,"[""处理对象""]",处理对象,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[489],489,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
rel_1900de36da39c6c3,REL_9899E5D4D0,ent_9ae0ac8de931de75,ent_402c9398fadd50db,轴套备件内外径尺寸不对,压气端叶轮下沉擦碰外壳,原因因素,故障损伤,导致,导致,导致,发现...无法装上...下沉擦碰,"[""发现...无法装上...下沉擦碰""]",发现...无法装上...下沉擦碰,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障损伤""}",[497],497,CAUSES,导致,Causes,导致 / Causes
rel_d087d4af9029a5bd,REL_9899E5D4D0,ent_9ae0ac8de931de75,ent_778d201e51c0a7dc,轴套备件内外径尺寸不对,压气端轴承又烧坏,原因因素,故障损伤,导致,导致,导致,发现...无法装上...又烧坏,"[""发现...无法装上...又烧坏""]",发现...无法装上...又烧坏,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障损伤""}",[497],497,CAUSES,导致,Causes,导致 / Causes
rel_a9e887b46629dc54,REL_9899E5D4D0,ent_9ae0ac8de931de75,ent_a154077152563a30,轴套备件内外径尺寸不对,两只转子衬套出现数道龟裂,原因因素,故障损伤,导致,导致,导致,发现...无法装上...出现龟裂,"[""发现...无法装上...出现龟裂""]",发现...无法装上...出现龟裂,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障损伤""}",[497],497,CAUSES,导致,Causes,导致 / Causes
rel_1f1b7e669f8d5096,REL_9899E5D4D0,ent_9ae0ac8de931de75,ent_c4e1b901e02f06cf,轴套备件内外径尺寸不对,废气端轴承、推力块也烧坏,原因因素,故障损伤,导致,导致,导致,发现...无法装上...也烧坏,"[""发现...无法装上...也烧坏""]",发现...无法装上...也烧坏,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障损伤""}",[497],497,CAUSES,导致,Causes,导致 / Causes
rel_c915820b5bc0fb94,REL_27FBB3DC61,ent_9b771f820f5acbd2,ent_0cae76329159fac1,C 轮主机增压器频繁喘振,压力表,事故案例,设备部件,涉及设备,涉及设备,涉及设备,装,"[""装""]",装,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[471],471,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_751f82499abd12c2,REL_27FBB3DC61,ent_9b771f820f5acbd2,ent_0e190580b1d718b4,C 轮主机增压器频繁喘振,IHIVTR631-1,事故案例,设备部件,涉及设备,涉及设备,涉及设备,增压器型号,"[""增压器型号""]",增压器型号,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[471],471,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_440c3682f46521f3,REL_5BE0DD1AA4,ent_9b771f820f5acbd2,ent_0f7334a7ae8ff0b5,C 轮主机增压器频繁喘振,安装压力表,事故案例,处置措施,采取,采取,采取,装,"[""装""]",装,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采取"", ""relation_key"": ""采取"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""处置措施""}",[471],471,ADOPTS,采取,Adopts,采取 / Adopts
rel_f0658afef0f95542,REL_27FBB3DC61,ent_9b771f820f5acbd2,ent_178cab299c13848f,C 轮主机增压器频繁喘振,口琴阀,事故案例,设备部件,涉及设备,涉及设备,涉及设备,清洁检查,"[""清洁检查""]",清洁检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[471],471,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_150fef266eda5a63,REL_5D9506010F,ent_9b771f820f5acbd2,ent_19c787e01db99bb3,C 轮主机增压器频繁喘振,增压器喘振,事故案例,故障损伤,表现为,表现为,表现为,表现为,"[""表现为""]",表现为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""故障损伤""}",[471],471,MANIFESTS_AS,表现为,Manifests As,表现为 / Manifests As
rel_8e266a119cfc08dc,REL_27FBB3DC61,ent_9b771f820f5acbd2,ent_1ce66297a548e505,C 轮主机增压器频繁喘振,叶轮,事故案例,设备部件,涉及设备,涉及设备,涉及设备,发现腐蚀,"[""发现腐蚀""]",发现腐蚀,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[471],471,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_a5920b215c8bace7,REL_B855FE5F5B,ent_9b771f820f5acbd2,ent_2a3586fcb25c25ca,C 轮主机增压器频繁喘振,外界负荷增加较大,事故案例,原因因素,原因是,原因是,原因是,当...时,"[""当...时""]",当...时,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""原因是"", ""relation_key"": ""原因是"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""原因因素""}",[471],471,CAUSED_BY,原因是,Caused By,原因是 / Caused By
rel_414a5c1212ed0e6f,REL_B855FE5F5B,ent_9b771f820f5acbd2,ent_2cde975ffe12a87c,C 轮主机增压器频繁喘振,船期紧张未能修理,事故案例,原因因素,原因是,原因是,原因是,因...未能修理,"[""因...未能修理""]",因...未能修理,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""原因是"", ""relation_key"": ""原因是"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""原因因素""}",[471],471,CAUSED_BY,原因是,Caused By,原因是 / Caused By
rel_40b643f8fa10231b,REL_27FBB3DC61,ent_9b771f820f5acbd2,ent_31d4516b6b73a4c7,C 轮主机增压器频繁喘振,油泵,事故案例,设备部件,涉及设备,涉及设备,涉及设备,换新,"[""换新""]",换新,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[471],471,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_040247d51ad568b1,REL_5BE0DD1AA4,ent_9b771f820f5acbd2,ent_383618ceb3a64cb2,C 轮主机增压器频繁喘振,化学清洗空冷器,事故案例,处置措施,采取,采取,采取,实施了化学清洗,"[""实施了化学清洗""]",实施了化学清洗,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采取"", ""relation_key"": ""采取"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""处置措施""}",[471],471,ADOPTS,采取,Adopts,采取 / Adopts
rel_1010fb93969f2462,REL_27FBB3DC61,ent_9b771f820f5acbd2,ent_38581f6414659f36,C 轮主机增压器频繁喘振,No.1 增压器,事故案例,设备部件,涉及设备,涉及设备,涉及设备,解体,"[""解体""]",解体,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[471],471,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_96d092fbcae7c8ac,REL_5BE0DD1AA4,ent_9b771f820f5acbd2,ent_3e2d4524ecc80327,C 轮主机增压器频繁喘振,清洁检查扫气箱、口琴阀、进排气口,事故案例,处置措施,采取,采取,采取,进行了清洁检查,"[""进行了清洁检查""]",进行了清洁检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采取"", ""relation_key"": ""采取"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""处置措施""}",[471],471,ADOPTS,采取,Adopts,采取 / Adopts
rel_2f317843e5121f57,REL_5BE0DD1AA4,ent_9b771f820f5acbd2,ent_53abb5f02e8ee615,C 轮主机增压器频繁喘振,蒸汽吹灰,事故案例,处置措施,采取,采取,采取,进行蒸汽吹灰,"[""进行蒸汽吹灰""]",进行蒸汽吹灰,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采取"", ""relation_key"": ""采取"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""处置措施""}",[471],471,ADOPTS,采取,Adopts,采取 / Adopts
rel_76962aeb730fdbec,REL_27FBB3DC61,ent_9b771f820f5acbd2,ent_5b48aa37a25cf026,C 轮主机增压器频繁喘振,IHI SULZER 8RND76M,事故案例,设备部件,涉及设备,涉及设备,涉及设备,主机型号,"[""主机型号""]",主机型号,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[471],471,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_52b3b06e1d39b6c5,REL_5BE0DD1AA4,ent_9b771f820f5acbd2,ent_60d9648f8d52e263,C 轮主机增压器频繁喘振,拆下增压器滤网进行化学清洗,事故案例,处置措施,采取,采取,采取,拆下...进行化学清洗,"[""拆下...进行化学清洗""]",拆下...进行化学清洗,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采取"", ""relation_key"": ""采取"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""处置措施""}",[471],471,ADOPTS,采取,Adopts,采取 / Adopts
